colony	meandp	Donor	CellType	Cell.type2	Tissue	Age	Project	Nmut	Nmut_adj_as	Nmut_indel	Nmut_adj_as_indel	Nmut_hsc_as	Nmut_hsc_as_indel	Telomere
T10_B5	30.25090653	AX001	CD4 Naive	Naive T	blood	63	1903	1305	1301.802855	55	54.62761068	1304.87680683215	54.8146264453082	3329.6
T11_B3	24.50023716	AX001	CD4 Naive	Naive T	blood	63	1903	1222	1314.617177	57	66.26617258	1227.53011139272	62.0277479559297	2832.3
T11_B8	23.14407809	AX001	CD4 Naive	Naive T	blood	63	1903	1334	1457.729669	57	68.91066079	1342.32629958972	63.6039420422172	2862.3
T11_E10	24.44348961	AX001	CD4 Memory	Memory T	blood	63	1903	1513	1606.841751	58	67.37374448	1518.63067115878	63.0906705291246	3369.3
T11_F1	26.33504532	AX001	CD4 Memory	Memory T	blood	63	1903	1522	1578.318968	58	63.92666617	1524.88801993583	61.1254897265021	2064.3
T13_A10	31.6147765	AX001	CD4 Naive	Naive T	blood	63	1903	1354	1334.67303	77	74.67263465	1353.31716444622	75.8633791392304	2761.2
T13_A2	25.91513494	AX001	CD4 Naive	Naive T	blood	63	1903	1382	1446.087144	69	75.66770581	1385.39944883244	72.5389865667367	2801
T13_A3	29.63394081	AX001	CD4 Naive	Naive T	blood	63	1903	1390	1394.800607	64	64.55060057	1390.19280072967	64.2765121582908	2458.5
T13_A4	27.83683405	AX001	CD4 Naive	Naive T	blood	63	1903	1615	1645.8968	64	67.3839199	1616.41084393446	65.744627825466	2397
T13_B11	23.03598477	AX001	CD4 Naive	Naive T	blood	63	1903	1664	1790.382832	66	78.12819562	1672.58844372867	72.7363033175638	2513.6
T13_B2	20.15470446	AX001	CD4 Naive	Naive T	blood	63	1903	1422	1629.91784	42	60.31824717	1440.57498245402	52.6712728644151	2627.7
T13_B3	30.12062049	AX001	CD4 Naive	Naive T	blood	63	1903	1573	1571.453686	65	64.82047429	1572.93990042658	64.9104673132888	3247.9
T13_B5	30.59290695	AX001	CD4 Naive	Naive T	blood	63	1903	1127	1119.563629	51	50.12649293	1126.71979983654	50.567271935968	2708.5
T13_B9	24.78476203	AX001	CD4 Naive	Naive T	blood	63	1903	1563	1649.573949	63	71.7307811	1568.04499159699	67.7160965015123	2595.2
T13_C10	19.42843442	AX001	CD8 Naive	Naive T	blood	63	1903	1158	1390.163551	37	57.00421684	1180.30371582905	48.7984388778662	2526.4
T13_E6	11.98148203	AX001	CD4 Memory	Memory T	blood	63	1903	1385	1988.269579	30	70.72513029	1515.8099521944	57.4819450632936	2620.4
T13_F1	26.22140773	AX001	CD4 Memory	Memory T	blood	63	1903	1594	1652.391301	77	83.12588063	1597.02164767103	80.2361633667985	2330.1
T13_F4	21.28198815	AX001	CD4 Memory	Memory T	blood	63	1903	1817	1990.389151	60	75.80410938	1830.87813974541	69.0341301695489	2161
T14_A1	31.22428672	AX001	CD4 Naive	Naive T	blood	63	1903	1203	1188.083672	51	49.22062375	1202.46010870609	50.1262795522661	3892.9
T14_A10	28.06659381	AX001	CD4 Naive	Naive T	blood	63	1903	1519	1546.31176	70	73.00927533	1520.22605459994	71.5461980239899	3471.1
T14_A7	32.4320223	AX001	CD4 Naive	Naive T	blood	63	1903	1361	1332.945595	70	66.55530703	1360.05604074872	68.3364560361083	2765.9
T14_B11	30.28285168	AX001	CD4 Naive	Naive T	blood	63	1903	1684	1680.401139	69	68.58048834	1683.86161976608	68.7912638509405	2445
T14_B12	23.16829844	AX001	CD4 Naive	Naive T	blood	63	1903	1504	1627.138841	53	64.86205798	1512.26843896575	59.5744249841194	3531.5
T14_B2	22.30974079	AX001	CD4 Naive	Naive T	blood	63	1903	1172	1316.918696	51	64.61643574	1182.52683011008	58.652746303868	2795.6
T14_B3	19.42648845	AX001	CD4 Naive	Naive T	blood	63	1903	1447	1679.230745	40	60.00880587	1469.31455550857	51.8015387218134	2513.6
T14_B4	21.96539478	AX001	CD4 Naive	Naive T	blood	63	1903	1426	1580.15556	61	75.33859645	1437.56376973172	69.1042647567158	2922.2
T14_B9	22.9127824	AX001	CD4 Naive	Naive T	blood	63	1903	1373	1502.439642	63	75.37738328	1381.89518372733	69.8884253138095	3366.9
T14_F10	25.6132649	AX001	CD4 Memory	Memory T	blood	63	1903	1632	1701.862445	71	78.20881652	1635.79843194902	74.8440457162996	2584.3
T14_F6	20.53267576	AX001	CD4 Memory	Memory T	blood	63	1903	3068	3263.934123	60	77.46156499	3084.86448202655	70.107514511097	2959.9
T15_E5	26.3859098	AX001	CD4 Memory	Memory T	blood	63	1903	1419	1474.398459	56	61.83781285	1421.82931480828	59.0762430268435	3278.8
T15_E9	24.19152844	AX001	CD4 Memory	Memory T	blood	63	1903	1851	1950.357865	63	72.85457773	1857.09315065867	68.3731705731185	2911.9
T15_G10	30.63306339	AX001	CD8 Memory	Memory T	blood	63	1903	2076	2068.074685	101	100.0681392	2075.70215186449	100.538625293497	1551.3
T16_A1	22.06193739	AX001	CD4 Naive	Naive T	blood	63	1903	1481	1632.535912	66	80.13504207	1492.26482564238	73.976547073907	2385.4
T16_A8	20.50388933	AX001	CD4 Naive	Naive T	blood	63	1903	1123	1319.832048	44	61.52631947	1139.98965543269	54.1499150146028	2887.5
T16_B12	27.08578244	AX001	CD4 Naive	Naive T	blood	63	1903	1283	1326.166014	46	50.6349011	1285.086779022	48.4165915804077	3165.2
T16_B2	23.25104552	AX001	CD4 Naive	Naive T	blood	63	1903	1244	1365.130297	53	64.6963896	1252.07314059728	59.4739659801261	2642.7
T16_B3	23.62547064	AX001	CD4 Naive	Naive T	blood	63	1903	1457	1569.232991	54	64.95413205	1464.23389143038	60.0267893622764	2868.5
T16_B5	27.4957041	AX001	CD4 Naive	Naive T	blood	63	1903	1505	1541.363201	66	69.94708114	1506.70361458988	68.0453471145233	2326.7
T16_D10	34.7078042	AX001	CD8 Naive	Naive T	blood	63	1903	1164	1114.869709	51	44.64431369	1162.53923089563	48.0221055962767	3147
T16_E1	26.11017307	AX001	CD4 Memory	Memory T	blood	63	1903	1454	1514.441194	55	61.3218355	1457.15583279618	58.3453759542073	1744.5
T16_E11	29.3707521	AX001	CD4 Memory	Memory T	blood	63	1903	1641	1649.354755	82	82.95189697	1641.34166413179	82.4798592119766	2918.7
T16_F4	20.99043001	AX001	CD4 Memory	Memory T	blood	63	1903	1670	1851.974826	63	79.44264585	1684.98015976974	72.4449339605022	2758.5
T16_F7	19.35071732	AX001	CD4 Memory	Memory T	blood	63	1903	2056	2290.856571	76	96.18778885	2078.74036325447	87.9225741572818	1369.9
T16_F9	27.53427944	AX001	CD4 Memory	Memory T	blood	63	1903	1659	1694.73631	80	83.88298107	1660.66935967554	82.0109711498735	1765.7
T17_B1	26.46991481	AX001	CD4 Naive	Naive T	blood	63	1903	1599	1652.887731	60	65.69149669	1601.7338338054	62.99530355734	2346.3
T17_B11	22.93805567	AX001	CD4 Naive	Naive T	blood	63	1903	1390	1518.8097	54	66.32615625	1398.83155728903	60.8571090063574	2529.4
T17_B6	21.32776879	AX001	CD4 Naive	Naive T	blood	63	1903	1325	1497.062076	56	71.70457511	1338.71162945596	64.9704027615194	2620.6
T17_F12	23.26666887	AX001	CD4 Memory	Memory T	blood	63	1903	1509	1629.752815	54	65.66517758	1517.03667783844	60.4550660110088	2517.2
T18_B12	36.35088411	AX001	CD4 Naive	Naive T	blood	63	1903	1895	1833.204103	85	76.71388944	1893.30135676816	81.1981691780133	1920.3
T18_B5	33.13138586	AX001	CD4 Naive	Naive T	blood	63	1903	1565	1529.987013	86	81.63003119	1563.86799687031	83.9094537327562	2747.6
T18_B6	20.86972438	AX001	CD4 Naive	Naive T	blood	63	1903	1444	1629.598169	52	68.70936979	1459.45818739895	61.6175419815127	4046.1
T18_F5	28.05200947	AX001	CD4 Memory	Memory T	blood	63	1903	1752	1779.537061	81	84.03294691	1753.2375005376	82.5586971133469	1820.5
T18_G10	22.2663318	AX001	CD8 Memory	Memory T	blood	63	1903	2248	2394.066853	68	81.70688108	2258.65312700087	75.7090525111505	1494.5
T18_H3	22.05285736	AX001	CD8 Memory	Memory T	blood	63	1903	2245	2396.781293	88	102.1541506	2256.29266369718	95.9885215291661	1300.4
T19_B11	28.73023496	AX001	CD4 Naive	Naive T	blood	63	1903	1591	1608.377497	62	63.94783763	1591.74338382671	62.9911003875184	2815.9
T19_B2	16.41954899	AX001	CD4 Naive	Naive T	blood	63	1903	1120	1472.075488	43	70.5821726	1166.34395571006	60.148270121795	3255.4
T19_B7	32.50962646	AX001	CD4 Naive	Naive T	blood	63	1903	1519	1490.150888	77	73.45124808	1518.03367191546	75.2880095548195	2706.5
T19_B9	20.20620486	AX001	CD4 Naive	Naive T	blood	63	1903	1286	1492.260042	52	70.20069262	1304.33318929121	62.5935538626157	3169.4
T19_E1	6.781500793	AX001	CD4 Memory	Memory T	blood	63	1903	757	1822.644405	14	73.70684765	1187.98750077815	58.6235277858715	2131.2
T19_E9	39.45251925	AX001	CD4 Memory	Memory T	blood	63	1903	1833	1751.989357	74	62.42367008	1831.03542014339	68.8845243540743	3226.7
T19_F10	20.20125828	AX001	CD4 Memory	Memory T	blood	63	1903	2172	2378.418939	65	83.21197312	2190.35629251696	75.6010067955478	2052.6
T19_F11	11.31927603	AX001	CD4 Memory	Memory T	blood	63	1903	1087	1737.474958	27	69.91176368	1239.39348073621	56.326095694225	2806.2
T19_F7	22.03582145	AX001	CD4 Memory	Memory T	blood	63	1903	1886	2038.242241	87	101.1900226	1897.34504887536	95.0110092190686	2142.3
T2_A12	21.16129469	AX001	CD4 Naive	Naive T	blood	63	1903	1485	1661.914995	55	71.06746011	1499.32549955794	64.2031432700785	2811.7
T2_A2	26.51417516	AX001	CD4 Naive	Naive T	blood	63	1903	1323	1376.096513	44	49.61462031	1325.68425514281	46.9528547127583	3416.7
T2_A4	22.88353033	AX001	CD4 Naive	Naive T	blood	63	1903	1269	1399.170588	43	55.43674319	1277.96928192138	49.9247416876907	2231.7
T2_A5	25.13968402	AX001	CD4 Naive	Naive T	blood	63	1903	1385	1464.256676	63	71.07209962	1389.48216106885	67.3361576141005	2853.5
T2_A6	25.18425886	AX001	CD4 Naive	Naive T	blood	63	1903	1486	1564.354681	56	63.99008809	1490.41462674584	60.2891216014846	3167
T2_A7	26.79805368	AX001	CD4 Naive	Naive T	blood	63	1903	1749	1797.098581	69	74.12502946	1751.37783860936	71.6837769673326	2306.2
T2_A9	23.92772813	AX001	CD4 Naive	Naive T	blood	63	1903	1493	1598.273624	59	69.36365297	1499.60656248749	64.674472619686	2545.6
T2_B10	23.94397697	AX001	CD4 Naive	Naive T	blood	63	1903	1325	1429.90502	59	69.33212775	1331.57404194827	64.6557482163533	3215.2
T2_B2	24.99379723	AX001	CD4 Naive	Naive T	blood	63	1903	1614	1696.235101	63	71.34161956	1618.7080307259	67.4911562133424	2177.8
T2_B4	21.05192086	AX001	CD4 Naive	Naive T	blood	63	1903	1535	1715.144604	60	76.30730407	1549.74162976852	69.3575762339738	1944.8
T2_C8	20.44883928	AX001	CD8 Naive	Naive T	blood	63	1903	1261	1459.555892	38	55.65037575	1278.23131742205	48.2312429154791	2831.9
T2_F10	18.91054454	AX001	CD4 Memory	Memory T	blood	63	1903	2262	2512.482832	81	102.2392343	2287.3642505715	93.6388751427031	1599.4
T2_F11	26.29290295	AX001	CD4 Memory	Memory T	blood	63	1903	1688	1745.084929	69	75.00043008	1690.93717369944	72.1664274400079	2066.5
T20_A1	25.46795147	AX001	CD4 Naive	Naive T	blood	63	1903	1245	1317.701018	54	61.47182771	1249.00046557208	57.9932697605105	2867.7
T20_B1	28.26720575	AX001	CD4 Naive	Naive T	blood	63	1903	1445	1469.243685	55	57.68519212	1446.07240564407	56.3755989728073	2397.8
T20_B10	23.81181272	AX001	CD4 Naive	Naive T	blood	63	1903	1402	1509.919382	64	74.58918787	1408.84206683885	69.8086821324722	2549.4
T20_B3	26.34085021	AX001	CD4 Naive	Naive T	blood	63	1903	1559	1615.213694	72	77.91651584	1561.8812858544	75.1198603178894	3428.9
T20_B4	33.25440753	AX001	CD4 Naive	Naive T	blood	63	1903	1677	1640.809177	87	82.47014709	1675.83789789908	84.8365347705798	2735.6
T20_B6	20.90645627	AX001	CD4 Naive	Naive T	blood	63	1903	1226	1410.491233	51	67.62805556	1241.31132979267	60.5648572196523	3872.6
T20_B7	26.21149198	AX001	CD4 Naive	Naive T	blood	63	1903	1416	1474.573176	51	57.14331067	1419.03347244329	54.2458636977534	3136.5
T20_B8	21.90357033	AX001	CD4 Naive	Naive T	blood	63	1903	1148	1303.845591	47	61.4693991	1159.75868256687	55.1865208474458	4968.8
T20_B9	19.69218607	AX001	CD4 Naive	Naive T	blood	63	1903	1279	1502.168167	48	67.3858033	1299.87799370508	59.3822833001512	3396.1
T20_F8	21.34696438	AX001	CD4 Memory	Memory T	blood	63	1903	2190	2361.507344	79	94.66290115	2203.64232855534	87.9437454932717	1188.7
T3_A10	28.79441716	AX001	CD4 Naive	Naive T	blood	63	1903	1374	1390.448917	47	48.84679164	1374.70044588483	47.9388056025695	2707.9
T3_A11	35.55009912	AX001	CD4 Naive	Naive T	blood	63	1903	1572	1516.134939	88	80.63757398	1570.40625314186	84.5875937368853	2503.2
T3_A2	36.08467567	AX001	CD4 Naive	Naive T	blood	63	1903	1528	1468.126815	65	57.01740792	1526.33413444696	61.325150139302	2563.6
T3_A3	29.33528683	AX001	CD4 Naive	Naive T	blood	63	1903	1425	1433.840379	77	78.00632243	1425.36241235362	77.507555479212	2560.3
T3_A9	35.51749721	AX001	CD4 Naive	Naive T	blood	63	1903	1638	1582.3859	78	70.67586201	1636.41094105092	74.603927583532	2670.7
T3_B10	18.50298932	AX001	CD4 Naive	Naive T	blood	63	1903	1210	1475.533975	36	58.23079268	1238.03897290745	49.322594797614	3822.7
T3_B4	27.96221173	AX001	CD4 Naive	Naive T	blood	63	1903	1659	1687.930964	63	66.17901792	1660.30881215778	64.63594068109	2461.9
T3_B5	24.86843344	AX001	CD4 Naive	Naive T	blood	63	1903	1514	1598.827076	59	67.57458763	1518.9081929338	63.6256535326442	3197.3
T3_B6	25.09173155	AX001	CD4 Naive	Naive T	blood	63	1903	1439	1519.231199	53	61.16050118	1443.55557896825	57.3869254731253	1949.5
T3_B7	25.56605432	AX001	CD4 Naive	Naive T	blood	63	1903	1432	1502.780456	46	53.29408476	1435.86334098084	49.8923563662479	2500.2
T3_B9	16.74097427	AX001	CD4 Naive	Naive T	blood	63	1903	1150	1487.604038	35	61.72477639	1192.92578942935	51.5200819242223	3663.2
T3_F4	23.58487114	AX001	CD4 Memory	Memory T	blood	63	1903	1842	1955.182814	82	93.03403698	1849.32148349148	88.0746988348467	2026
T4_A10	30.95790975	AX001	CD4 Naive	Naive T	blood	63	1903	1292	1280.185857	61	59.59979002	1291.56515050449	60.3098971199287	2937.9
T4_A2	27.46479101	AX001	CD4 Naive	Naive T	blood	63	1903	1406	1442.867203	72	75.99852657	1407.73128295416	74.0729639377922	2486.5
T4_A4	34.72734728	AX001	CD4 Naive	Naive T	blood	63	1903	1455	1405.707383	58	51.62053691	1453.53584862894	55.0117233055231	2625.5
T4_A7	28.65073869	AX001	CD4 Naive	Naive T	blood	63	1903	1401	1419.535366	67	69.07338327	1401.79744169014	68.0562079233897	2472
T4_B10	27.75221919	AX001	CD4 Naive	Naive T	blood	63	1903	1412	1444.236542	63	66.52283376	1413.48136299172	64.8185335734162	2415.8
T4_B12	29.16636116	AX001	CD4 Naive	Naive T	blood	63	1903	1685	1696.175648	81	82.26671024	1685.46356556748	81.6404502140129	2795.6
T4_B3	31.82981814	AX001	CD4 Naive	Naive T	blood	63	1903	1269	1247.311771	62	59.37479094	1268.24369186903	60.7217183938455	3062.9
T4_B6	26.93146196	AX001	CD4 Naive	Naive T	blood	63	1903	1346	1391.795097	57	61.89701741	1348.24052003854	59.5592071048722	2410.8
T4_B7	23.21414684	AX001	CD4 Naive	Naive T	blood	63	1903	1402	1524.024034	51	62.77019117	1410.15977495402	57.5186889295464	2679
T4_D12	27.40282756	AX001	CD8 Naive	Naive T	blood	63	1903	1210	1247.881825	56	60.10185293	1211.7873304744	58.1285049336798	3048
T5_A1	25.46122919	AX001	CD4 Naive	Naive T	blood	63	1903	1347	1419.833258	58	65.48403428	1351.0099736051	62.0002103901957	2979.8
T5_A11	29.09099312	AX001	CD4 Naive	Naive T	blood	63	1903	1558	1570.22947	65	66.38350045	1558.50996289529	65.7002646304682	2569.7
T5_A4	33.92990866	AX001	CD4 Naive	Naive T	blood	63	1903	1595	1552.57701	94	88.60725141	1593.68680719008	91.4474251275832	2749.8
T5_A5	23.08026597	AX001	CD4 Naive	Naive T	blood	63	1903	1475	1600.292714	58	70.03895798	1483.48027618386	64.6819563863633	2519.7
T5_A7	28.31296206	AX001	CD4 Naive	Naive T	blood	63	1903	1458	1481.551909	57	59.61166783	1459.03833041311	58.3370314171984	2853.7
T5_A9	26.90232804	AX001	CD4 Naive	Naive T	blood	63	1903	1226	1272.295697	45	49.94669899	1228.27015407574	47.5863092399037	3697
T5_B10	20.98400831	AX001	CD4 Naive	Naive T	blood	63	1903	1467	1649.166576	64	80.45680147	1482.00526397596	73.4540796997396	2718.2
T5_B11	29.04219971	AX001	CD4 Naive	Naive T	blood	63	1903	1535	1547.915669	54	55.45931347	1535.54042653357	54.7391612956729	3325.7
T5_B3	24.06949017	AX001	CD4 Naive	Naive T	blood	63	1903	1579	1681.076517	58	68.08936147	1585.326843836	63.5118482332656	1867.8
T5_B7	22.45994346	AX001	CD4 Naive	Naive T	blood	63	1903	1281	1421.981537	53	66.30478861	1291.09930411336	60.4592668744234	2704.5
T5_E12	23.48867082	AX001	CD4 Memory	Memory T	blood	63	1903	6558	6673.447779	107	118.2239298	6565.53228094099	113.188777522916	965.9
T5_F6	26.54101562	AX001	CD4 Memory	Memory T	blood	63	1903	1614	1666.618275	75	80.56807115	1616.65443048057	77.9271777158508	2197.8
T6_A11	25.81177102	AX001	CD4 Naive	Naive T	blood	63	1903	1729	1795.046415	79	85.85219335	1732.53299829818	82.6426988564265	2601.5
T6_A3	25.04273311	AX001	CD4 Naive	Naive T	blood	63	1903	1337	1418.231508	66	74.25102266	1341.63143015668	70.4389827311257	2678
T6_A5	25.60828704	AX001	CD4 Naive	Naive T	blood	63	1903	1446	1515.959051	73	80.21779912	1449.8052432898	76.8491319434131	2900.3
T6_A6	26.0016089	AX001	CD4 Naive	Naive T	blood	63	1903	1305	1367.46246	52	58.51399694	1308.29010455259	55.4528106994396	2822.9
T6_A9	27.61225543	AX001	CD4 Naive	Naive T	blood	63	1903	1225	1259.475966	49	52.75373472	1226.60102580429	50.9417732774296	3076.1
T6_B7	25.20175172	AX001	CD4 Naive	Naive T	blood	63	1903	1581	1659.001724	65	72.95794671	1585.38830977683	69.2707039036974	1851.6
T6_E12	23.32111428	AX001	CD4 Memory	Memory T	blood	63	1903	2374	2493.441604	77	88.55657082	2381.91061381609	83.3893664881423	1367.7
T7_A10	28.08667377	AX001	CD4 Naive	Naive T	blood	63	1903	1672	1699.002075	63	65.97670976	1673.21035820979	64.529011222174	2062.4
T7_A4	26.68488	AX001	CD4 Naive	Naive T	blood	63	1903	1486	1536.075273	83	88.3194938	1488.497635715	85.7903930518289	3427.1
T7_A7	22.93768211	AX001	CD4 Naive	Naive T	blood	63	1903	1413	1541.819011	58	70.32691389	1421.83249616241	64.8575720050844	2036.2
T7_B11	21.36688101	AX001	CD4 Naive	Naive T	blood	63	1903	1362	1532.932794	53	68.61969626	1375.57073953428	61.9161243592749	2859.5
T7_B4	27.00852577	AX001	CD4 Naive	Naive T	blood	63	1903	1550	1594.477465	76	80.76590347	1552.16307185097	78.4877904891829	3216.8
T7_B5	27.64731065	AX001	CD4 Naive	Naive T	blood	63	1903	1298	1331.912326	70	73.69577088	1299.57069665443	71.9107897417637	3538.7
T7_B7	24.71649851	AX001	CD4 Naive	Naive T	blood	63	1903	1532	1620.00926	62	70.85863124	1537.15853990983	66.7902880431499	3025.5
T7_B8	14.57793342	AX001	CD4 Naive	Naive T	blood	63	1903	1004	1447.891282	29	61.73140345	1075.55651239739	50.0409475755117	3403.4
T7_F12	25.96701932	AX001	CD4 Memory	Memory T	blood	63	1903	1560	1623.11077	71	77.57541217	1563.33358532531	74.4872172366047	1587.5
T8_A11	25.65492599	AX001	CD4 Naive	Naive T	blood	63	1903	1494	1563.055701	69	76.13371677	1497.74172848105	72.801550173923	3176.6
T8_A12	27.29315836	AX001	CD4 Naive	Naive T	blood	63	1903	1301	1340.692055	62	66.28541373	1302.88848405172	64.2274163522347	2788.8
T8_A4	26.38210648	AX001	CD4 Naive	Naive T	blood	63	1903	1624	1679.467149	71	76.84445109	1626.83368172499	74.0799197797082	2004.1
T8_A9	26.27037316	AX001	CD4 Naive	Naive T	blood	63	1903	1348	1405.495663	44	50.03992104	1350.96364590229	47.1883644819288	2977
T8_B10	28.177825	AX001	CD4 Naive	Naive T	blood	63	1903	1684	1709.603558	57	59.82923716	1685.13999899069	58.4513044442298	2720.4
T8_B5	19.14624124	AX001	CD4 Naive	Naive T	blood	63	1903	1138	1380.035866	56	76.67373291	1161.92668687626	68.2525070724366	3531.4
T8_B7	25.02930941	AX001	CD4 Naive	Naive T	blood	63	1903	1408	1489.506356	54	62.27585587	1412.65235839177	58.4532765833432	2567.1
T8_B9	23.26500784	AX001	CD4 Naive	Naive T	blood	63	1903	1501	1621.792922	58	69.66849497	1509.04054833022	64.4570744032547	1909.1
T8_E11	18.10581202	AX001	CD4 Memory	Memory T	blood	63	1903	1430	1710.762183	73	96.21407515	1460.89486912388	87.0084363625878	3474
T8_E8	15.89384918	AX001	CD4 Memory	Memory T	blood	63	1903	1320	1696.69839	60	89.01043393	1372.50107553907	78.2074630249751	2248.3
T8_F11	16.49690469	AX001	CD4 Memory	Memory T	blood	63	1903	1261	1609.552998	59	86.37473544	1306.49838531374	75.995759086866	1851.9
T9_A12	24.91254263	AX001	CD4 Naive	Naive T	blood	63	1903	1392	1475.911621	59	67.49247238	1396.83711424373	63.5781917870825	2366
T9_B5	23.38314201	AX001	CD4 Naive	Naive T	blood	63	1903	1452	1569.955853	33	44.43314899	1459.76887805409	39.314828839	3413.4
T9_B9	23.01373992	AX001	CD4 Naive	Naive T	blood	63	1903	1544	1670.932163	66	78.17308962	1552.64319452496	72.7636703271475	2511.5
